Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
29	:	1789387366.204	     0.776	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/flink 29 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
30	:	1789387366.237	     0.884	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/fluent-bit 30 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
31	:	1789387366.631	     0.875	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/fluentd 31 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
33	:	1789387366.942	     0.866	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/ghost 33 6 docs/reports/bitnami-runs/bitnami-charts_1789387262
34	:	1789387366.963	     0.855	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/gitea 34 5 docs/reports/bitnami-runs/bitnami-charts_1789387262
32	:	1789387366.935	     0.891	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/flux 32 1 docs/reports/bitnami-runs/bitnami-charts_1789387262
35	:	1789387366.992	     0.918	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/gitlab-runner 35 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
36	:	1789387367.142	     0.878	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/grafana 36 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
37	:	1789387367.517	     0.986	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/grafana-alloy 37 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
38	:	1789387367.817	     1.011	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/grafana-k6-operator 38 6 docs/reports/bitnami-runs/bitnami-charts_1789387262
39	:	1789387367.827	     1.008	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/grafana-loki 39 5 docs/reports/bitnami-runs/bitnami-charts_1789387262
40	:	1789387367.835	     1.029	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/grafana-mimir 40 1 docs/reports/bitnami-runs/bitnami-charts_1789387262
41	:	1789387367.921	     0.947	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/grafana-operator 41 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
42	:	1789387368.026	     0.996	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/grafana-tempo 42 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
43	:	1789387368.516	     0.888	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/haproxy 43 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
44	:	1789387368.835	     0.891	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/harbor 44 6 docs/reports/bitnami-runs/bitnami-charts_1789387262
45	:	1789387368.843	     0.907	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/influxdb 45 5 docs/reports/bitnami-runs/bitnami-charts_1789387262
47	:	1789387368.874	     0.909	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/janusgraph 47 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
46	:	1789387368.869	     0.936	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/jaeger 46 1 docs/reports/bitnami-runs/bitnami-charts_1789387262
48	:	1789387369.033	     0.847	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/jenkins 48 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
49	:	1789387369.412	     0.881	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/jupyterhub 49 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
50	:	1789387369.740	     0.818	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/kafka 50 6 docs/reports/bitnami-runs/bitnami-charts_1789387262
51	:	1789387369.758	     0.826	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/keycloak 51 5 docs/reports/bitnami-runs/bitnami-charts_1789387262
52	:	1789387369.791	     0.860	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/keydb 52 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
53	:	1789387369.828	     0.832	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/kibana 53 1 docs/reports/bitnami-runs/bitnami-charts_1789387262
54	:	1789387369.891	     0.861	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/kong 54 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
55	:	1789387370.305	     0.937	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/kube-arangodb 55 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
57	:	1789387370.596	     0.807	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/kube-prometheus/charts/kube-prometheus-crds 57 5 docs/reports/bitnami-runs/bitnami-charts_1789387262
56	:	1789387370.569	     0.841	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/kube-prometheus 56 6 docs/reports/bitnami-runs/bitnami-charts_1789387262
59	:	1789387370.667	     0.894	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/kuberay 59 1 docs/reports/bitnami-runs/bitnami-charts_1789387262
58	:	1789387370.660	     0.913	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/kube-state-metrics 58 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
60	:	1789387370.772	     0.907	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/kubernetes-event-exporter 60 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
61	:	1789387371.257	     0.801	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/logstash 61 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
62	:	1789387371.410	     0.848	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/mariadb 62 5 docs/reports/bitnami-runs/bitnami-charts_1789387262
63	:	1789387371.419	     0.894	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/mariadb-galera 63 6 docs/reports/bitnami-runs/bitnami-charts_1789387262
64	:	1789387371.571	     0.839	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/mastodon 64 1 docs/reports/bitnami-runs/bitnami-charts_1789387262
65	:	1789387371.579	     0.903	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/matomo 65 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
66	:	1789387371.690	     0.927	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/memcached 66 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
67	:	1789387372.063	     1.006	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/metallb 67 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
68	:	1789387372.273	     1.000	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/metrics-server 68 5 docs/reports/bitnami-runs/bitnami-charts_1789387262
69	:	1789387372.321	     1.037	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/milvus 69 6 docs/reports/bitnami-runs/bitnami-charts_1789387262
70	:	1789387372.458	     0.910	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/mlflow 70 1 docs/reports/bitnami-runs/bitnami-charts_1789387262
